Медицинская промышленность|Средства дезинфицирующие|2020|47%|20%
Медицинская промышленность|Изделия стерильные одноразовые хирургические специальные из нетканых материалов для защиты пациента и медицинского персонала|2018|40%|6%
Медицинская промышленность|Холодильники комбинированные лабораторные Холодильники лабораторные Медицинские морозильники|2017|77%|10%
Медицинская промышленность|Оборудование медицинское для стерилизации|2018|45%|10%
Медицинская промышленность|Наборы офтальмологические|2018|50%|12%
Медицинская промышленность|Приборы и аппараты эндоскопические прочие|2018|75%|20%
Медицинская промышленность|Наборы, инструменты, устройства гинекологические, акушерские, урологические|2018|56%|15%
Медицинская промышленность|Термометры медицинские|2020|53%|10%
Медицинская промышленность|Приборы, основанные на принципе электрофореза|2020|46%|10%
Медицинская промышленность|Инструменты и устройства медицинские прочие, не включенные в другие группировки (виртуальные тренажеры)|2018|50%|12%
Медицинская промышленность|Капнографы, пульсоксиметры|2020|70%|55%
Медицинская промышленность|Шприцы-инъекторы медицинские многоразового и одноразового использования с инъекционными иглами и без них|2018|70%|57%
Медицинская промышленность|Оборудование гемодиализное (искусственные почки, аппараты искусственной почки, диализаторы и т.п.)|2020|100%|60%
Медицинская промышленность|Аппараты и одноразовые системы для переливания крови|2020|96%|20%
Медицинская промышленность|Аппаратура и устройства для анестезии|2020|94%|65%
Медицинская промышленность|Аппараты искусственной вентиляции легких|2020|92%|45%
Медицинская промышленность|Аппаратура для функциональных диагностических исследований или для контроля физиологических параметров, не включенная в другие группировки|2020|68%|10%
Медицинская промышленность|Инструменты механизированные прочие|2020|84%|23%
Медицинская промышленность|Аппаратура электротерапевтическая|2018|54%|11%
Медицинская промышленность|Центрифуги, центробежные сепараторы и экстракторы для медицинской промышленности|2015|78%|24%
Медицинская промышленность|Инструменты и устройства медицинские прочие, не включенные в другие группировки (Устройство для стерильного соединения магистралей из термопластичных материалов)|2017|55%|12%
Медицинская промышленность|Инструменты и устройства медицинские прочие, не включенные в другие группировки (Фотометрический анализатор и биологических микрочипов к нему для молекулярно-генетической диагностики инфекционных заболеваний)|2018|85%|23%
Медицинская промышленность|Наборы и аппаратура медицинские общего назначения|2017|56%|10%
Медицинская промышленность|Анализаторы автоматические для определения клеточного состава крови, включая гематологические анализаторы, проточные цитометры|2016|85%|30%
Медицинская промышленность|Препараты диагностические (реагенты) микробного и вирусного происхождения наборы диагностические|2016|85%|19%
Медицинская промышленность|Реагенты рентгеноконтрастные и другие диагностические, предназначенные для введения пациентам|2020|86%|25%
Медицинская промышленность|Среды питательные готовые для выращивания микроорганизмов|2020|90%|20%
Медицинская промышленность|Реагенты сложные диагностические или лабораторные, не включенные в другие группировки|2020|74%|31%
Медицинская промышленность|Реагенты для in vitro диагностики|2020|90%|30%
Медицинская промышленность|Материалы и емкости лабораторные расходные полимерные для использования в медицинской in vitro диагностике и лабораторных in vitro исследованиях|2016|80%|42%
Медицинская промышленность|Стерильные одноразовые медицинские изделия для in-vitro диагностики - одноразовые вакуумные пробирки широкой номенклатуры с наполнителями для забора, транспортировки и хранения проб крови (биологической жидкости).|2019|92%|70%
Медицинская промышленность|Изделия полимерные одноразовые (пипетки, чашки культуральные, планшеты, флаконы, чашки Петри, петли микробиологические, скребки и аналогичные изделия)|2019|80%|21%
Медицинская промышленность|Стерильные одноразовые медицинские изделия (пинцеты, ножницы, лотки, стаканы и т.д.) из пластических масс и готовые наборы, используемые при хирургических операциях/манипуляциях.|2019|90%|50%
Медицинская промышленность|Микротомы|2015|89%|30%
Медицинская промышленность|Аппаратура для функциональных диагностических исследований или для контроля физиологических параметров, не включенная в другие группировки (Автоматические хемилюминометры)|2016|90%|43%
Медицинская промышленность|Транспортные системы для проведения микробиологических и молекулярных исследований и Системы для взятия смывов для проведения микробиологических и молекулярных исследований|2018|100%|60%
Медицинская промышленность|Инструменты и устройства медицинские прочие, не включенные в другие группировки|2016|90%|30%
Медицинская промышленность|Наборы, инструменты, устройства медицинские, не включенные в другие группировки|2018|56%|10%
Медицинская промышленность|Приборы, оборудование и устройства прочие, не включенные в другие группировки (Тест-системы на микрочипах для лабораторной диагностики социально-значимых инфекций и фармакогеномики)|2015|74%|30%
Медицинская промышленность|Приборы и аппаратура для физического или химического анализа, не включенные в другие группировки|2018|88%|60%
Медицинская промышленность|Приборы аналитические, основанные на автоматическом анализе микроскопических изображений (изображений, получаемых с помощью микроскопа), включая анализаторы мазков крови, анализаторы спермы, анализаторы хромосом, анализаторы осадка мочи, анализаторы для биочипов|2015|89%|25%
Медицинская промышленность|Анализаторы автоматические для определения клеточного состава крови, включая гематологические анализаторы, проточные цитометры|2018|73%|50%
Медицинская промышленность|Анализаторы автоматические для определения молекулярного состава биологических проб и активности ферментов, включая биохимические автоматические анализаторы|2018|88%|30%
Медицинская промышленность|Анализаторы автоматические для определения реакций антиген-антитело, включая иммуноферментные, иммунофлюоресцентные, иммунохемилюминесцентные анализаторы|2018|76%|40%
Медицинская промышленность|Термостаты неэлектронные прочие|2016|73%|25%
Нефтегазовое машиностроение|Оборудование для заканчивания скважин с многостадийным гидроразрывом пласта|2020|95%|80%
Нефтегазовое машиностроение|Насосы для ГРП, гидравлической мощностью не менее 2250 л.с. (давление от 1200 атм. до 1500 атм.)|2020|80%|65%
Нефтегазовое машиностроение|Скважинное оборудование, фонтанная арматура, в т.ч. для агрессивных сред.|2020|77%|60%
Нефтегазовое машиностроение|Флоты ГРП и технологические комплексы для воздействия на продуктивный пласт и призабойную зону (в целях увеличения нефтеотдачи)|2020|92%|75%
Нефтегазовое машиностроение|Оборудование и материалы для бурения, цементирования скважин, капитального ремонта скважин (в том числе реагенты и материалы для технологических жидкостей)|2020|67%|50%
Нефтегазовое машиностроение|Оборудование для наклонно-направленного и горизонтального бурения скважин (Роторные управляемые системы, приборы телеметрии и геофизического каротажа в процессе бурения)|2020|83%|60%
Нефтегазовое машиностроение|Породоразрушающий инструмент, бурильный инструмент|2020|60%|45%
Нефтегазовое машиностроение|Специальная технологическая оснастка для бурильных и обсадных колонн (в скважинах с большими отходами от вертикали)|2020|80%|55%
Нефтегазовое машиностроение|Программное обеспечение для моделирования гидроразрыва пласта|2020|99%|20%
Нефтегазовое машиностроение|Программное обеспечение по выбору оптимального способа заканчивания скважин|2020|95%|70%
Нефтегазовое машиностроение|Моделирование сложных трещиноватых карбонатных коллекторов|2020|95%|70%
Нефтегазовое машиностроение|Динамическое моделирование многофазных потоков в скважинах и трубопроводах|2021|100%|80%
Нефтегазовое машиностроение|АСУТП и КИПиА (широкий спектр)|2018|90%|15%
Нефтегазовое машиностроение|Управление конструкторской документацией|2017|60%|10%
Нефтегазовое машиностроение|Базы данных реального времени|2020|99%|50%
Нефтегазовое машиностроение|Пространственный (геоинформационный) анализ|2020|90%|30%
Нефтегазовое машиностроение|Пропановые холодильные установки|2020|50%|40%
Нефтегазовое машиностроение|Мембранные установки осушки газа|2020|60%|40%
Нефтегазовое машиностроение|Установки получения СПГ (сжиженный природный газ), в том числе, запорно-регулирующая арматура специального назначения.|2020|67%|55%
Нефтегазовое машиностроение|Дожимные компрессорные установки|2020|60%|45%
Нефтегазовое машиностроение|Газозаправочная колонка компримированного газа|2020|57%|40%
Нефтегазовое машиностроение|Криогенные насосы высокого и низкого давления для перекачки СПГ, запорно-регулирующая криогенная арматура.|2020|80%|60%
Нефтегазовое машиностроение|Газораздаточные колонки СПГ с коммерческим учетом|2020|90%|75%
Нефтегазовое машиностроение|Криогенные передвижные транспортные заправщики СПГ|2020|72%|60%
Нефтегазовое машиностроение|Бортовые топливные системы для автотранспортных средств, использующих СПГ в качестве моторного топлива|2020|100%|80%
Нефтегазовое машиностроение|Внутрикорпусные устройства (ВКУ)|2020|80%|60%
Нефтегазовое машиностроение|Пластинчатые теплообменники|2020|62%|50%
Нефтегазовое машиностроение|Реакторы и коксовые камеры|2017|80%|60%
Нефтегазовое машиностроение|Системы хранения и очистки|2020|40%|30%
Нефтегазовое машиностроение|Насосы для технологических процессов нефтепереработки (центробежные, дозировочные, винтовые)|2020|90%|20%
Нефтегазовое машиностроение|Компрессоры для технологических процессов нефтепереработки (центробежные, поршневые, винтовые)|2020|90%|20%
Нефтегазовое машиностроение|Катализаторы гидроочистки|2021|90%|20%
Нефтегазовое машиностроение|Катализаторы гидрокрекинга|2021|90%|20%
Нефтегазовое машиностроение|Катализаторы каталитического крекинга|2021|30%|20%
Нефтегазовое машиностроение|Катализаторы риформинга|2018|80%|10%
Нефтегазовое машиностроение|Катализаторы изомеризации|2018|50%|10%
Нефтегазовое машиностроение|Катализаторы для производства водорода (гидроочистка метана, сероочистка, паровой риформинг, конверсия оксида углерода, метанирование)|2020|90%|30%
Нефтегазовое машиностроение|Присадки для нефтепереработки и нефтехимии|2021|90%|20%
Нефтегазовое машиностроение|Алюмооксидные носители катализаторов|2021|90%|20%
Нефтегазовое машиностроение|Технологическое оборудование для плавучих буровых установок, судов|2020|80%|60%
Нефтегазовое машиностроение|Системы подводных добычных комплексов|2020|90%|70%
Нефтегазовое машиностроение|Устьевое оборудование подводного и надводного исполнения|2020|90%|70%
Нефтегазовое машиностроение|Специализированные суда для организации работ (с кранами и системой стабилизации, для геофизических исследований, для ГРП и др.) и комплектующее оборудование|2020|90%|70%
Нефтегазовое машиностроение|Блочно-модульное оборудование для газа и нефти, в том числе блочные нефтяные насосные станции (БННС)|2020|50%|40%
Нефтегазовое машиностроение|Компрессорные установки|2020|80%|60%
Нефтегазовое машиностроение|Компрессоры для технологических процессов добычи нефти и газа (винтовые, центробежные, поршневые)|2020|90%|20%
Нефтегазовое машиностроение|Продуктовые насосы большой мощности|2020|60%|45%
Нефтегазовое машиностроение|Запорная, защитная, предохранительная арматура|2020|30%|20%
Нефтегазовое машиностроение|Регулирующая трубопроводная арматура|2020|35%|20%
Нефтегазовое машиностроение|Оборудование для проведения ремонтных и сварочных работ на магистральных трубопроводах, очистные сооружения|2020|40%|20%
Нефтегазовое машиностроение|Приводная техника|2020|62%|50%
Нефтегазовое машиностроение|Арматура для особых сред (агрессивные среды, высокие температуры)|2020|67%|50%
Нефтегазовое машиностроение|Геологоразведочное, геофизическое оборудование, сейсмическое оборудование и ПО|2020|85%|70%
Нефтегазовое машиностроение|Сервисные услуги в геологоразведке|2020|40%|30%
Нефтегазовое машиностроение|Технологии производства комплектующих, вспомогательного оборудования и ЗИП|2020|65%|50%
Промышленность обычных вооруж.|Винтовка спортивная с нарезным стволом калибра 5,6 мм. (.22LR)|2017|55%|20%
Промышленность обычных вооруж.|Патроны спортивные кольцевого воспламенения калибра 5,6 мм. (.22LR)|2018|23%|3%
Промышленность обычных вооруж.|Револьвер спортивный для практической стрельбы|2018|90%|50%
Промышленность обычных вооруж.|Пистолетспортивный для практической стрельбы |2018|90%|50%
Радиоэлектронная промышленность|Комплекс DWDM/OTN оборудования для узлов магистральной волоконно-оптической транспортной сети|2015-2020|96%|50%
Радиоэлектронная промышленность|Многофункциональный OTN коммутатор|2015-2020|96%|50%
Радиоэлектронная промышленность|Маршрутизатор программный мультипротокольный|2016-2019|95%|55%
Радиоэлектронная промышленность|Сетевое оборудование системы широкополосного беспроводного доступа (базовые станции)|2015 -2021|70%|40%
Радиоэлектронная промышленность|Комплекс подводной радиосвязи в диапазонах ВЧ и СВЧ/Система подводно-подземной радио-видеосвязи в ВЧ, СВЧ диапазонах|2015-2021|70%|40%
Радиоэлектронная промышленность|Коммутатор многопортовый магистральный, в том числе с поддержкой программно-конфигурируемых сетей|2016-2021|95%|50%
Радиоэлектронная промышленность|Радиолинейная станция на основе протокола IP/MPLS|2016-2021|95%|50%
Радиоэлектронная промышленность|Мультисерверный коммутатор для операторов связи|2016-2021|95%|50%
Радиоэлектронная промышленность|Маршрутизатор мультипротокольный уровня ядра сети с поддержкой программно-конфигурируемых сетей|2016-2021|95%|55%
Радиоэлектронная промышленность|Платформа радиостанции модульного типа с возможностью самоорганизации и самовосстановления|2016-2021|95%|55%
Радиоэлектронная промышленность|Программно-определяемая платформа с поддержкой архитектуры и протоколов программно-определяемых сетей SDN|2016-2021|95%|55%
Радиоэлектронная промышленность|Высокопроизводительный мультисерверный маршрутизатор|2016-2021|95%|55%
Радиоэлектронная промышленность|Межсетевой экран программный|2016-2022|80%|60%
Радиоэлектронная промышленность|Комплекс программно-аппаратных терминалов видеоконференцсвязи|2016-2018|80%|45%
Радиоэлектронная промышленность|Комплекс программно-аппаратных средств видеонаблюдения, предназначенный для предоставления услуг видеонаблюдения территориально-разнесённых объектов|2016-2018|80%|50%
Радиоэлектронная промышленность|Распределенный оптоволоконный сенсор с классификацией виброакустических воздействий|2015-2019|100%|50%
Радиоэлектронная промышленность|Сканирующая лазерная координатноизмерительная системы|2016-2021|86%|50%
Радиоэлектронная промышленность|Электронный геодезический тахеометр|2016-2021|100%|77%
Радиоэлектронная промышленность|Геодезическая GNSS система|2016-2020|100%|70%
Радиоэлектронная промышленность|Доверенные сетевые коммутаторы|2016-2019|70%|40%
Радиоэлектронная промышленность|Пограничный контроллер сессий|2015-2018|100%|80%
Радиоэлектронная промышленность|Оптические аттенюаторы и их модули|2016-2019|100%|70%
Радиоэлектронная промышленность|Радиолинейная станция 4G/5G|2016-2021|100%|70%
Радиоэлектронная промышленность|Микропроцессор для персональных вычислительных устройств|2016-2021|100%|88%
Радиоэлектронная промышленность|Микропроцессор с архитектурой «Эльбрус» для персональных вычислительных устройств и рабочих станций|2016-2021|100%|88%
Радиоэлектронная промышленность|Защищенный ноутбук для жестких условий эксплуатации|2016-2018|100%|70%
Радиоэлектронная промышленность|Рабочая станция для инженерно-технических работ на базе отечественного микропроцессора|2016-2018|100%|20%
Радиоэлектронная промышленность|Ноутбук на базе отечественных процессоров семейства «Байкал»|2016-2019|100%|30%
Радиоэлектронная промышленность|Сервер в форм-факторе «блейд» для высокопроизводительных вычислений и дата-центров на базе процессоров х86 и отечественных процессоров семейства «Байкал»|2016-2019|100%|88%
Радиоэлектронная промышленность|Серверный универсальный микропроцессор|2016-2019|100%|30%
Радиоэлектронная промышленность|Микропроцессор для мобильных устройств|2016-2021|100%|96%
Радиоэлектронная промышленность|Интеллектуальная система хранения данных|2015 -2019|100%|60%
Радиоэлектронная промышленность|Микропроцессор для промышленных контроллеров отечественной разработки|2016-2019|100%|88%
Радиоэлектронная промышленность|Рабочая станция на базе процессора х86 «Байкал»|2015-2019|100%|10%
Радиоэлектронная промышленность|Защищенный проводной IP телефон|2016-2021|100%|20%
Радиоэлектронная промышленность|IP-камера видеонаблюдения со встроенным сервером|2015-2019|100%|65%
Радиоэлектронная промышленность|Аппаратная часть системы хранения данных|2016-2021|100%|80%
Радиоэлектронная промышленность|Многофункциональный аварийный вычислитель-регистратор («черный ящик»)|2016-2020|100%|40%
Радиоэлектронная промышленность|Оборудование для прецизионной лазерной обработки|2016-2020|80%|30%
Радиоэлектронная промышленность|Оборудование для плазмо-химического травления в рамках производства интегральных схем|2015-2021|80%|60%
Радиоэлектронная промышленность|Оборудование для осаждения диэлектрических слоев (PECVD/ICPCVD)|2016-2020|80%|60%
Радиоэлектронная промышленность|Кластерная линия формирования фоторезистивной маски с концепцией объединения всех операций в едином модуле|2016-2021|90%|80%
Радиоэлектронная промышленность|Тестовая платформа для метрологического обеспечения испытаний СБИС|2016-2021|80%|10%
Радиоэлектронная промышленность|Контрольно-измерительная аппаратура сигнала в частотном диапазоне от 9 кГц до 40 ГГц|2016-2021|80%|10%
Радиоэлектронная промышленность|Микрофокусная система рентгеновского контроля|2016-2021|80%|10%
Радиоэлектронная промышленность|Растровый электронный микроскоп|2016-2021|80%|10%
Радиоэлектронная промышленность|Комплекс информационноизмерительного оборудования для характеризации пассивных и активных СВЧ устройств с диапазоном рабочих частот до 50 ГГц|2016-2020|100%|60%
Радиоэлектронная промышленность|Измеритель комплексных коэффициентов передачи и отражения|2017-2021|90%|40%
Радиоэлектронная промышленность|Полированные и шлифованные пластины из синтетического сапфира|2016-2020|40%|10%
Радиоэлектронная промышленность|Модульная отечественная система помощи водителю (ADAS) для автотранспорта различного назначения|2016-2020|100%|70%
Радиоэлектронная промышленность|Программно-аппаратная платформа типа «Интернет вещей» для нового поколения энергетических сетей|2016-2018|99%|65%
Радиоэлектронная промышленность|Робототехнический транспортный программно-аппаратный комплекс (ПАК) социальной адаптации лиц с ограниченными возможностями|2016-2020|100%|50%
Радиоэлектронная промышленность|Программно-аппаратная платформа для систем интеллектуального управления на основе речевых интерфейсов взаимодействия человек-машина в области медицины|2016-2020|90%|70%
Радиоэлектронная промышленность|Интеллектуальная система обработки и анализа изображения рентгеновского диагностического оборудования|2016-2020|100%|50%
Радиоэлектронная промышленность|Система мониторинга интеллектуального управления платформ специального назначения|2016-2018|100%|30%
Радиоэлектронная промышленность|Система интеллектуального управления агропромышленным комплексом|2016-2020|100%|37%
Радиоэлектронная промышленность|Система интеллектуального управления автономными энергетическими комплексами|2016-2020|100%|37%
Радиоэлектронная промышленность|Электронная система управления ДВС для легковых, грузовых автомобилей и автобусов|2016-2020|100%|60%
Радиоэлектронная промышленность|Модульная система управления кузовной электроникой|2016-2020|100%|50%
Радиоэлектронная промышленность|Программно-аппаратный комплекс унифицированного управления угрозами DIONIS-UTM|2016-2021|100%|40%
Радиоэлектронная промышленность|Автономная система сбора и передачи данных для различных производственных объектов|2017-2023|60%|30%
Сельскохоз. и лесное машиностр.|Семенные заводы (комплекты оборудования)|2018-2020 гг.|100%|15%
Сельскохоз. и лесное машиностр.|Буртоукладочные машины|2018-2020 гг.|100%|15%
Сельскохоз. и лесное машиностр.|Мультиочиститель|2018-2020 гг.|100%|15%
Сельскохоз. и лесное машиностр.|Предварительный очиститель|2018-2020 гг.|100%|15%
Сельскохоз. и лесное машиностр.|Разработка и производство нового высокопроизводительного (200 т/ч) кормоуборочного комбайна с системой автоматического управления при выполнении технологических операций|2020 г.|72%|50%
Сельскохоз. и лесное машиностр.|Разработка и производство лесозаготовительной техники на базе гусеничных и колесных машин|2015-2020 гг.|90%|75%
Сельскохоз. и лесное машиностр.|Разработка и производство универсальных тракторов сельскохозяйственного назначения тяговых классов 3; 4 с системой автоматического управления при выполнении технологических операций|2014-2020 гг.|97%|80%
Сельскохоз. и лесное машиностр.|Разработка и производство унифицированного трактора сельскохозяйственного назначения тяговых классов 3; 4 шарнирно-сочлененной компоновки с системой автоматического управления при выполнении технологических операций|2014-2017 гг.|100%|20%
Сельскохоз. и лесное машиностр.|Создание универсальной автоматизированной производственной линии по переработке различных видов биомасс|2015-2017 гг.|100%|20%
Сельскохоз. и лесное машиностр.|Разработка новой линейки высокопроизводительных тракторов сельскохозяйственного назначения классов 3-8 с системой автоматического управления при выполнении технологических операций|2015-2017 гг.|80%|20%
Сельскохоз. и лесное машиностр.|Создание центра производства трансмиссий - специализированного массового машино­строительного производства на базе существующей производственной площадки|2015-2020 гг.|60%|40%
Сельскохоз. и лесное машиностр.|Создание и производство семейства дизельных двигателей, двигателей и силовых установок, работающих на природном газе для сельскохозяйственной, лесозаготовительной техники|2015-2018 гг.|45%|20%
Сельскохоз. и лесное машиностр.|Производство оросительной техники барабанного типа|2015-2020 гг.|99%|80%
Сельскохоз. и лесное машиностр.|Создание и производство семейства двигателей внутреннего сгорания, работающие на газомоторном топливе (метане) и агрегатов на их основе|2015-2020 гг.|80%|30%
Сельскохоз. и лесное машиностр.|Создание и производство высокотехнологичных гусеничных лесозаготовительных машин с автоматической трансмиссией|2015-2017 гг.|91%|35%
Сельскохоз. и лесное машиностр.|Производство высокопроизводительных зерноуборочных комбайнов|2015 г.|67%|36%
Сельскохоз. и лесное машиностр.|Производство семейства гусеничных сельскохозяйственных тракторов классов 3-6|2015-2020 гг.|98%|53%
Сельскохоз. и лесное машиностр.|Производство газомоторного трактора для сельскохозяйственных нужд тяговых классов 1,4; 2|2015-2020 гг.|100%|50%
Сельскохоз. и лесное машиностр.|Производство колесного сельскохозяйственного трактора тягового класса 1,4|2015-2020 гг.|96%|70%
Сельскохоз. и лесное машиностр.|Произвосдтво колесного сельскохозяйственного трактора тягового класса 2|2015-2020 гг.|98%|85%
Сельскохоз. и лесное машиностр.|Производство колесного сельскохозяйственного трактора тяговых классов 2; 3|2015-2020 гг.|100%|85%
Сельскохоз. и лесное машиностр.|Производство колесного сельскохозяйственного трактора тягового класса 5|2015-2020 гг.|100%|90%
Сельскохоз. и лесное машиностр.|Производство техники для кормообработки (жатка кукурузная)|2015-2018 гг.|61%|12%
Сельскохоз. и лесное машиностр.|Производство техники для кормообработки (подборщик кормоуборочный)|2015-2018 гг.|50%|20%
Сельскохоз. и лесное машиностр.|Производство пневматических сеялока|2015 г.|50%|40%
Сельскохоз. и лесное машиностр.|Производство техники для обработки почвы (борона дисковая офсетная)|2015-2017 гг.|10%|15%
Сельскохоз. и лесное машиностр.|Производство техники для обработки почвы (борона дисковая тандемная)|2015-2017 гг.|100%|10%
Сельскохоз. и лесное машиностр.|Гибка валов и труб диаметром до 40 мм в холодном состоянии для зерноуборочных комбайнов|2016 г.|100%|10%
Сельскохоз. и лесное машиностр.|Производство техники для кормозаготовки (жатка роторная навесная)|2015-2018 гг.|100%|10%
Сельскохоз. и лесное машиностр.|Производство сельскохозяйственной техники для заготовки кормов|2015 г.|50%|20%
Сельскохоз. и лесное машиностр.|Производство техники для кормозаготовки (пресс- подборщик тюковый крупнопакующий)|2015-2019 гг.|97%|10%
Сельскохоз. и лесное машиностр.|Механическая обработка корпусов сельскохозяйственной техники под сферические подшипники|2016 г.|100%|10%
Сельскохоз. и лесное машиностр.|Обработка ступиц и дисков сельскохозяйственной техники на токарном оборудовании с приводным инструментом|2016 г.|100%|10%
Сельскохоз. и лесное машиностр.|Рихтовка и механическая обработка длинномерных валов для сельскохозяйственной техники, закалка ТВЧ на оборудовании с ЧПУ|2016 г.|100%|15%
Сельскохоз. и лесное машиностр.|Механическая обработка поковок из легированных сталей для сельскохозяйственной техники|2015 г.|100%|20%
Сельскохоз. и лесное машиностр.|Изготовление отливок в формах из химически- твердеющих смесей для сельскохозяйственной техники|2016 г.|90%|20%
Сельскохоз. и лесное машиностр.|Изготовление трубы для сельскохозяйственной техники|2016 г.|100%|20%
Сельскохоз. и лесное машиностр.|Разработка и производство механических компонентов приводов и трансмиссий для тракторов сельскохозяйственного назначения|2020 г.|50%|30%
Сельскохоз. и лесное машиностр.|Производство дисков от 9 до 42 дюймов и производство Евро прицепов грузоподъемностью от 4,5 т до 10,0 т.|2015-2019 гг.|80%|10%
